file_path,filename,language,account,category,category_code,category_slug,theme,part,parts,rows,palette,background_hex,accent_hex,has_flag,post_at_local,post_date,post_time,post_index,caption,alt_text,hashtags,source_file
01_pashto/pashto_14-food-drink_p3of4_food.png,pashto_14-food-drink_p3of4_food.png,Pashto,speaksilq_pashto,Food & Drink,14,food-drink,food,3,4,10,lavender,#E1D8F5,#3B1D7C,yes,2026-09-11 13:00,2026-09-11,13:00,52,"English vs Pashto — Food & Drink (part 3 of 4)
Flour = Ora · Beans = Loobiyaa · Stew = Qorma
Learn Pashto and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Pashto"", subtitle ""Food & Drink"", listing 10 English words with their Pashto romanisations.",#SpeakSilq #LearnPashto #Pashto #LanguageLearning #Vocabulary #FoodDrink,speaksilq_pashto_graphics/speaksilq_pashto_graphics 2/14_food-drink/044_fooddrink_3.jpg
01_pashto/pashto_14-food-drink_p4of4_food.png,pashto_14-food-drink_p4of4_food.png,Pashto,speaksilq_pashto,Food & Drink,14,food-drink,food,4,4,10,periwinkle,#D9DDF7,#1B287E,yes,2026-09-20 01:00,2026-09-20,01:00,69,"English vs Pashto — Food & Drink (part 4 of 4)
Black tea = Tori chaay · Coffee = Qahwa · Juice / cordial = Sharbat
Learn Pashto and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Pashto"", subtitle ""Food & Drink"", listing 10 English words with their Pashto romanisations.",#SpeakSilq #LearnPashto #Pashto #LanguageLearning #Vocabulary #FoodDrink,speaksilq_pashto_graphics/speaksilq_pashto_graphics 2/14_food-drink/045_fooddrink_4.jpg
01_pashto/pashto_15-fruits-vegetables_p1of3_food.png,pashto_15-fruits-vegetables_p1of3_food.png,Pashto,speaksilq_pashto,Fruits & Vegetables,15,fruits-vegetables,food,1,3,10,periwinkle,#D9DDF7,#1B287E,yes,2026-08-31 01:00,2026-08-31,01:00,29,"English vs Pashto — Fruits & Vegetables (part 1 of 3)
Fruit = Mewa · Apple = Mana · Banana = Kela
Learn Pashto and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Pashto"", subtitle ""Fruits & Vegetables"", listing 10 English words with their Pashto romanisations.",#SpeakSilq #LearnPashto #Pashto #LanguageLearning #Vocabulary #FruitsVegetables,speaksilq_pashto_graphics/speaksilq_pashto_graphics 2/15_fruits-vegetables/046_fruitsvegetables_1.jpg
01_pashto/pashto_15-fruits-vegetables_p2of3_food.png,pashto_15-fruits-vegetables_p2of3_food.png,Pashto,speaksilq_pashto,Fruits & Vegetables,15,fruits-vegetables,food,2,3,10,honeydew,#D9F2D0,#2F6B19,yes,2026-09-09 13:00,2026-09-09,13:00,48,"English vs Pashto — Fruits & Vegetables (part 2 of 3)
Date (fruit) = Khurmaa · Almond = Baadaam · Walnut = Ghwaz
Learn Pashto and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Pashto"", subtitle ""Fruits & Vegetables"", listing 10 English words with their Pashto romanisations.",#SpeakSilq #LearnPashto #Pashto #LanguageLearning #Vocabulary #FruitsVegetables,speaksilq_pashto_graphics/speaksilq_pashto_graphics 2/15_fruits-vegetables/047_fruitsvegetables_2.jpg
01_pashto/pashto_15-fruits-vegetables_p3of3_food.png,pashto_15-fruits-vegetables_p3of3_food.png,Pashto,speaksilq_pashto,Fruits & Vegetables,15,fruits-vegetables,food,3,3,10,blush,#FFD9E1,#990020,yes,2026-09-26 01:00,2026-09-26,01:00,81,"English vs Pashto — Fruits & Vegetables (part 3 of 3)
Tomato = Rumi baanjaan · Aubergine = Tor baanjaan · Garlic = Uga
Learn Pashto and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Pashto"", subtitle ""Fruits & Vegetables"", listing 10 English words with their Pashto romanisations.",#SpeakSilq #LearnPashto #Pashto #LanguageLearning #Vocabulary #FruitsVegetables,speaksilq_pashto_graphics/speaksilq_pashto_graphics 2/15_fruits-vegetables/048_fruitsvegetables_3.jpg
01_pashto/pashto_16-cooking-kitchen_p1of3_food.png,pashto_16-cooking-kitchen_p1of3_food.png,Pashto,speaksilq_pashto,Cooking & Kitchen,16,cooking-kitchen,food,1,3,10,rose-quartz,#F7D6D0,#832716,yes,2026-09-07 13:00,2026-09-07,13:00,44,"English vs Pashto — Cooking & Kitchen (part 1 of 3)
Kitchen = Pakhlandzai · Cook (person) = Aashpaz · Stove = Ojaaq
Learn Pashto and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Pashto"", subtitle ""Cooking & Kitchen"", listing 10 English words with their Pashto romanisations.",#SpeakSilq #LearnPashto #Pashto #LanguageLearning #Vocabulary #CookingKitchen,speaksilq_pashto_graphics/speaksilq_pashto_graphics 2/16_cooking-kitchen/049_cookingkitchen_1.jpg
01_pashto/pashto_16-cooking-kitchen_p2of3_food.png,pashto_16-cooking-kitchen_p2of3_food.png,Pashto,speaksilq_pashto,Cooking & Kitchen,16,cooking-kitchen,food,2,3,10,lemon-ice,#F4F1C4,#676213,yes,2026-08-27 13:00,2026-08-27,13:00,22,"English vs Pashto — Cooking & Kitchen (part 2 of 3)
Spoon = Kaachugha · Fork = Panja · Knife = Chaara
Learn Pashto and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Pashto"", subtitle ""Cooking & Kitchen"", listing 10 English words with their Pashto romanisations.",#SpeakSilq #LearnPashto #Pashto #LanguageLearning #Vocabulary #CookingKitchen,speaksilq_pashto_graphics/speaksilq_pashto_graphics 2/16_cooking-kitchen/050_cookingkitchen_2.jpg
01_pashto/pashto_16-cooking-kitchen_p3of3_food.png,pashto_16-cooking-kitchen_p3of3_food.png,Pashto,speaksilq_pashto,Cooking & Kitchen,16,cooking-kitchen,food,3,3,10,butter,#FFF2C2,#7A6000,yes,2026-09-15 01:00,2026-09-15,01:00,59,"English vs Pashto — Cooking & Kitchen (part 3 of 3)
To roast = Bryaan kawal · To cut = Pre kawal · To mix = Gadawal
Learn Pashto and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Pashto"", subtitle ""Cooking & Kitchen"", listing 10 English words with their Pashto romanisations.",#SpeakSilq #LearnPashto #Pashto #LanguageLearning #Vocabulary #CookingKitchen,speaksilq_pashto_graphics/speaksilq_pashto_graphics 2/16_cooking-kitchen/051_cookingkitchen_3.jpg
01_pashto/pashto_17-restaurant-ordering_p1of3_food.png,pashto_17-restaurant-ordering_p1of3_food.png,Pashto,speaksilq_pashto,Restaurant & Ordering,17,restaurant-ordering,food,1,3,10,sky,#CFE6F7,#165583,yes,2026-09-17 01:00,2026-09-17,01:00,63,"English vs Pashto — Restaurant & Ordering (part 1 of 3)
Restaurant = Resturaant · Eatery = Da khwaro dukaan · Menu = Menu
Learn Pashto and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Pashto"", subtitle ""Restaurant & Ordering"", listing 10 English words with their Pashto romanisations.",#SpeakSilq #LearnPashto #Pashto #LanguageLearning #Vocabulary #RestaurantOrdering,speaksilq_pashto_graphics/speaksilq_pashto_graphics 2/17_restaurant-ordering/052_restaurantordering_1.jpg
01_pashto/pashto_17-restaurant-ordering_p2of3_food.png,pashto_17-restaurant-ordering_p2of3_food.png,Pashto,speaksilq_pashto,Restaurant & Ordering,17,restaurant-ordering,food,2,3,10,sand,#EEE4D4,#7C571D,yes,2026-08-24 13:00,2026-08-24,13:00,16,"English vs Pashto — Restaurant & Ordering (part 2 of 3)
May I see the menu? = Menu katalay sham? · What do you recommend? = Taaso tsa wraandiz kaway? · I would like ... = Za ... ghwaaram
Learn Pashto and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Pashto"", subtitle ""Restaurant & Ordering"", listing 10 English words with their Pashto romanisations.",#SpeakSilq #LearnPashto #Pashto #LanguageLearning #Vocabulary #RestaurantOrdering,speaksilq_pashto_graphics/speaksilq_pashto_graphics 2/17_restaurant-ordering/053_restaurantordering_2.jpg
01_pashto/pashto_17-restaurant-ordering_p3of3_food.png,pashto_17-restaurant-ordering_p3of3_food.png,Pashto,speaksilq_pashto,Restaurant & Ordering,17,restaurant-ordering,food,3,3,10,coral-mist,#FFDCCB,#993200,yes,2026-09-29 01:00,2026-09-29,01:00,87,"English vs Pashto — Restaurant & Ordering (part 3 of 3)
I am full = Za mur shwam · The bill, please = Bil raawrey · Do you take cards? = Kaard manay?
Learn Pashto and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Pashto"", subtitle ""Restaurant & Ordering"", listing 10 English words with their Pashto romanisations.",#SpeakSilq #LearnPashto #Pashto #LanguageLearning #Vocabulary #RestaurantOrdering,speaksilq_pashto_graphics/speaksilq_pashto_graphics 2/17_restaurant-ordering/054_restaurantordering_3.jpg
01_pashto/pashto_18-home-household_p1of3_home.png,pashto_18-home-household_p1of3_home.png,Pashto,speaksilq_pashto,Home & Household,18,home-household,home,1,3,10,lemon-ice,#F4F1C4,#676213,yes,2026-09-26 13:00,2026-09-26,13:00,82,"English vs Pashto — Home & Household (part 1 of 3)
House = Kor · Room = Kota · Bedroom = Da khob kota
Learn Pashto and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Pashto"", subtitle ""Home & Household"", listing 10 English words with their Pashto romanisations.",#SpeakSilq #LearnPashto #Pashto #LanguageLearning #Vocabulary #HomeHousehold,speaksilq_pashto_graphics/18_home-household/055_homehousehold_1.jpg
01_pashto/pashto_18-home-household_p2of3_home.png,pashto_18-home-household_p2of3_home.png,Pashto,speaksilq_pashto,Home & Household,18,home-household,home,2,3,10,peach,#FFE3C9,#994A00,yes,2026-08-31 13:00,2026-08-31,13:00,30,"English vs Pashto — Home & Household (part 2 of 3)
Stairs = Zina · Key = Kilai · Lock = Qufl
Learn Pashto and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Pashto"", subtitle ""Home & Household"", listing 10 English words with their Pashto romanisations.",#SpeakSilq #LearnPashto #Pashto #LanguageLearning #Vocabulary #HomeHousehold,speaksilq_pashto_graphics/18_home-household/056_homehousehold_2.jpg
01_pashto/pashto_18-home-household_p3of3_home.png,pashto_18-home-household_p3of3_home.png,Pashto,speaksilq_pashto,Home & Household,18,home-household,home,3,3,10,powder-blue,#D5E4F7,#184681,yes,2026-09-08 13:00,2026-09-08,13:00,46,"English vs Pashto — Home & Household (part 3 of 3)
Fan = Panka · Wood stove = Bukhaari · Curtain = Parda
Learn Pashto and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Pashto"", subtitle ""Home & Household"", listing 10 English words with their Pashto romanisations.",#SpeakSilq #LearnPashto #Pashto #LanguageLearning #Vocabulary #HomeHousehold,speaksilq_pashto_graphics/18_home-household/057_homehousehold_3.jpg
01_pashto/pashto_19-clothing-accessories_p1of2_home.png,pashto_19-clothing-accessories_p1of2_home.png,Pashto,speaksilq_pashto,Clothing & Accessories,19,clothing-accessories,home,1,2,13,honeydew,#D9F2D0,#2F6B19,yes,2026-09-29 13:00,2026-09-29,13:00,88,"English vs Pashto — Clothing & Accessories (part 1 of 2)
Clothes = Jaame · Shirt / tunic = Kamees · Trousers = Partug
Learn Pashto and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Pashto"", subtitle ""Clothing & Accessories"", listing 13 English words with their Pashto romanisations.",#SpeakSilq #LearnPashto #Pashto #LanguageLearning #Vocabulary #ClothingAccessories,speaksilq_pashto_graphics/19_clothing-accessories/058_clothingaccessories_1.jpg
01_pashto/pashto_19-clothing-accessories_p2of2_home.png,pashto_19-clothing-accessories_p2of2_home.png,Pashto,speaksilq_pashto,Clothing & Accessories,19,clothing-accessories,home,2,2,12,aqua-mist,#CDECF2,#1B6574,yes,2026-08-26 13:00,2026-08-26,13:00,20,"English vs Pashto — Clothing & Accessories (part 2 of 2)
Turban = Pagrai · Belt = Kamarband · Watch = Saat
Learn Pashto and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Pashto"", subtitle ""Clothing & Accessories"", listing 12 English words with their Pashto romanisations.",#SpeakSilq #LearnPashto #Pashto #LanguageLearning #Vocabulary #ClothingAccessories,speaksilq_pashto_graphics/19_clothing-accessories/059_clothingaccessories_2.jpg
01_pashto/pashto_20-shopping-money_p1of3_home.png,pashto_20-shopping-money_p1of3_home.png,Pashto,speaksilq_pashto,Shopping & Money,20,shopping-money,home,1,3,10,powder-blue,#D5E4F7,#184681,yes,2026-08-19 13:00,2026-08-19,13:00,6,"English vs Pashto — Shopping & Money (part 1 of 3)
Shop = Dukaan · Shopkeeper = Dukaandaar · Market = Baazaar
Learn Pashto and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Pashto"", subtitle ""Shopping & Money"", listing 10 English words with their Pashto romanisations.",#SpeakSilq #LearnPashto #Pashto #LanguageLearning #Vocabulary #ShoppingMoney,speaksilq_pashto_graphics/20_shopping-money/060_shoppingmoney_1.jpg
01_pashto/pashto_20-shopping-money_p2of3_home.png,pashto_20-shopping-money_p2of3_home.png,Pashto,speaksilq_pashto,Shopping & Money,20,shopping-money,home,2,3,10,blush,#FFD9E1,#990020,yes,2026-09-06 01:00,2026-09-06,01:00,41,"English vs Pashto — Shopping & Money (part 2 of 3)
Card = Kaard · Bank = Baank · Account = Hisaab
Learn Pashto and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Pashto"", subtitle ""Shopping & Money"", listing 10 English words with their Pashto romanisations.",#SpeakSilq #LearnPashto #Pashto #LanguageLearning #Vocabulary #ShoppingMoney,speaksilq_pashto_graphics/20_shopping-money/061_shoppingmoney_2.jpg
01_pashto/pashto_20-shopping-money_p3of3_home.png,pashto_20-shopping-money_p3of3_home.png,Pashto,speaksilq_pashto,Shopping & Money,20,shopping-money,home,3,3,10,lilac,#EDD9F3,#661D7C,yes,2026-09-13 01:00,2026-09-13,01:00,55,"English vs Pashto — Shopping & Money (part 3 of 3)
That is too expensive = Daa der graan dai · Lower the price a little = Lag kam krey · I will take this = Za daa akhlam
Learn Pashto and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Pashto"", subtitle ""Shopping & Money"", listing 10 English words with their Pashto romanisations.",#SpeakSilq #LearnPashto #Pashto #LanguageLearning #Vocabulary #ShoppingMoney,speaksilq_pashto_graphics/20_shopping-money/062_shoppingmoney_3.jpg
01_pashto/pashto_21-colours_p1of2_home.png,pashto_21-colours_p1of2_home.png,Pashto,speaksilq_pashto,Colours,21,colours,home,1,2,10,sage,#DCE7D5,#356317,yes,2026-08-22 01:00,2026-08-22,01:00,11,"English vs Pashto — Colours (part 1 of 2)
Colour = Rang · Red = Sur · Blue = Aasmaani
Learn Pashto and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Pashto"", subtitle ""Colours"", listing 10 English words with their Pashto romanisations.",#SpeakSilq #LearnPashto #Pashto #LanguageLearning #Vocabulary #Colours,speaksilq_pashto_graphics/speaksilq_pashto_graphics 2/10_colours/031_colours_1.jpg
01_pashto/pashto_21-colours_p2of2_home.png,pashto_21-colours_p2of2_home.png,Pashto,speaksilq_pashto,Colours,21,colours,home,2,2,10,rose-quartz,#F7D6D0,#832716,yes,2026-09-17 13:00,2026-09-17,13:00,64,"English vs Pashto — Colours (part 2 of 2)
Brown = Naswaari · Grey = Khar · Golden = Zarrin
Learn Pashto and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Pashto"", subtitle ""Colours"", listing 10 English words with their Pashto romanisations.",#SpeakSilq #LearnPashto #Pashto #LanguageLearning #Vocabulary #Colours,speaksilq_pashto_graphics/speaksilq_pashto_graphics 2/10_colours/032_colours_2.jpg
01_pashto/pashto_22-travel-transport_p1of3_travel.png,pashto_22-travel-transport_p1of3_travel.png,Pashto,speaksilq_pashto,Travel & Transport,22,travel-transport,travel,1,3,12,sand,#EEE4D4,#7C571D,yes,2026-09-03 13:00,2026-09-03,13:00,36,"English vs Pashto — Travel & Transport (part 1 of 3)
Journey / travel = Safar · Traveller = Musaafir · Car = Motar
Learn Pashto and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Pashto"", subtitle ""Travel & Transport"", listing 12 English words with their Pashto romanisations.",#SpeakSilq #LearnPashto #Pashto #LanguageLearning #Vocabulary #TravelTransport,speaksilq_pashto_graphics/21_travel-transport/063_traveltransport_1.jpg
01_pashto/pashto_22-travel-transport_p2of3_travel.png,pashto_22-travel-transport_p2of3_travel.png,Pashto,speaksilq_pashto,Travel & Transport,22,travel-transport,travel,2,3,12,mint,#C8F0DE,#196B46,yes,2026-09-22 13:00,2026-09-22,13:00,74,"English vs Pashto — Travel & Transport (part 2 of 3)
Airport = Hawaayi dagar · Bus station = da bas tam zdaay · Ticket = Tikat
Learn Pashto and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Pashto"", subtitle ""Travel & Transport"", listing 12 English words with their Pashto romanisations.",#SpeakSilq #LearnPashto #Pashto #LanguageLearning #Vocabulary #TravelTransport,speaksilq_pashto_graphics/21_travel-transport/064_traveltransport_2.jpg
01_pashto/pashto_22-travel-transport_p3of3_travel.png,pashto_22-travel-transport_p3of3_travel.png,Pashto,speaksilq_pashto,Travel & Transport,22,travel-transport,travel,3,3,11,sky,#CFE6F7,#165583,yes,2026-08-18 01:00,2026-08-18,01:00,3,"English vs Pashto — Travel & Transport (part 3 of 3)
Traffic = Terafik · Delay = Dzand · Arrival = Raatag
Learn Pashto and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Pashto"", subtitle ""Travel & Transport"", listing 11 English words with their Pashto romanisations.",#SpeakSilq #LearnPashto #Pashto #LanguageLearning #Vocabulary #TravelTransport,speaksilq_pashto_graphics/21_travel-transport/065_traveltransport_3.jpg
01_pashto/pashto_23-directions-places_p1of2_travel.png,pashto_23-directions-places_p1of2_travel.png,Pashto,speaksilq_pashto,Directions & Places,23,directions-places,travel,1,2,13,butter,#FFF2C2,#7A6000,yes,2026-09-05 01:00,2026-09-05,01:00,39,"English vs Pashto — Directions & Places (part 1 of 2)
Right = Shai · Left = Kin · Straight ahead = Negh
Learn Pashto and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Pashto"", subtitle ""Directions & Places"", listing 13 English words with their Pashto romanisations.",#SpeakSilq #LearnPashto #Pashto #LanguageLearning #Vocabulary #DirectionsPlaces,speaksilq_pashto_graphics/22_directions-places/066_directionsplaces_1.jpg
01_pashto/pashto_23-directions-places_p2of2_travel.png,pashto_23-directions-places_p2of2_travel.png,Pashto,speaksilq_pashto,Directions & Places,23,directions-places,travel,2,2,12,peach,#FFE3C9,#994A00,yes,2026-09-20 13:00,2026-09-20,13:00,70,"English vs Pashto — Directions & Places (part 2 of 2)
Crossroads = Tsalor laari · Distance = Waatan · Address = Pata
Learn Pashto and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Pashto"", subtitle ""Directions & Places"", listing 12 English words with their Pashto romanisations.",#SpeakSilq #LearnPashto #Pashto #LanguageLearning #Vocabulary #DirectionsPlaces,speaksilq_pashto_graphics/22_directions-places/067_directionsplaces_2.jpg
01_pashto/pashto_24-city-places_p1of2_travel.png,pashto_24-city-places_p1of2_travel.png,Pashto,speaksilq_pashto,City & Places,24,city-places,travel,1,2,13,rose-quartz,#F7D6D0,#832716,yes,2026-09-27 13:00,2026-09-27,13:00,84,"English vs Pashto — City & Places (part 1 of 2)
City = Shaar · Village = Kalai · Country = Hewaad
Learn Pashto and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Pashto"", subtitle ""City & Places"", listing 13 English words with their Pashto romanisations.",#SpeakSilq #LearnPashto #Pashto #LanguageLearning #Vocabulary #CityPlaces,speaksilq_pashto_graphics/23_city-places/068_cityplaces_1.jpg
